name,playcount,listeners,mbid,url,streamable,tags
Phora,1378000,87039,,https://www.last.fm/music/Phora,0,"Hip-Hop, rap, hip hop"
Zeal & Ardor,2706520,86950,,https://www.last.fm/music/Zeal+&+Ardor,0,"black metal, Avant-garde Metal, experimental"
Felly,1055025,86932,,https://www.last.fm/music/Felly,0,"Hip-Hop, rap, electronic"
Jerry Paper,1268594,86923,b5d177c8-a3bf-47ab-8e66-aae394b380cc,https://www.last.fm/music/Jerry+Paper,0,"electronic, ambient, experimental"
Sidney Gish,1778174,86921,,https://www.last.fm/music/Sidney+Gish,0,"indie pop, singer-songwriter, indie"
Miranda!,3218097,86920,226ab2f2-592b-4323-94f9-5b3f0ef86158,https://www.last.fm/music/Miranda%21,0,"pop, electropop, argentina"
MALL GRAB,1255793,86914,,https://www.last.fm/music/MALL+GRAB,0,"House, techno, deep house"
Anika Noni Rose,509626,86858,8882d694-77a8-4113-8525-f3436e21ea9f,https://www.last.fm/music/Anika+Noni+Rose,0,"dreamgirls, Soundtrack, lorrell"
Gum,1036713,86820,bca076a4-0ff5-43ae-b4c1-27ece7a0ca1c,https://www.last.fm/music/Gum,0,"experimental, Sludge, Avant-Garde"
Dreezy,613228,86814,,https://www.last.fm/music/Dreezy,0,"Hip-Hop, chicago, drill"
Hope Tala,705174,86807,,https://www.last.fm/music/Hope+Tala,0,"rnb, soul, Bossa Nova"
Fantastic Negrito,877883,86769,b7be8029-5ebe-4e4b-bc0c-a4d4756463c7,https://www.last.fm/music/Fantastic+Negrito,0,"blues, soul, funk"
The Opposites,2704524,86762,ee4783d5-cf2f-478b-99f4-277c2412dfa9,https://www.last.fm/music/The+Opposites,0,"seen live, nederhop, Hip-Hop"
George Frideric Handel,786708,86735,27870d47-bb98-42d1-bf2b-c7e972e6befc,https://www.last.fm/music/George+Frideric+Handel,0,"Classical, baroque, composers"
Javiera Mena,3622342,86731,904d15da-bd29-40d2-b69e-24612f18803e,https://www.last.fm/music/Javiera+Mena,0,"pop, electropop, synthpop"
Coda,1094431,86606,f869a424-4c1e-4b7d-aae7-6e184f9e9651,https://www.last.fm/music/Coda,0,"post-hardcore, Progressive rock, australian"
Bertholet,457944,86564,,https://www.last.fm/music/Bertholet,0,"dutch, amsterdam, netherlands"
Mystic Prophecy,1448199,86561,58ec2de8-4970-4a86-ab51-45ace77f4f8e,https://www.last.fm/music/Mystic+Prophecy,0,"Power metal, heavy metal, speed metal"
LOOΠΔ / ODD EYE CIRCLE,5488300,86552,,https://www.last.fm/music/LOO%CE%A0%CE%94+%2F+ODD+EYE+CIRCLE,0,"k-pop, dream pop, Kpop"
Soft Hair,878239,86533,,https://www.last.fm/music/Soft+Hair,0,"indie pop, experimental, indie"
Marcus D,1053485,86516,105ed38e-9493-4bf5-b222-bc8ed5545b7f,https://www.last.fm/music/Marcus+D,0,"Hip-Hop, Jazz Hop, instrumental hip-hop"
MC WM,1445585,86485,,https://www.last.fm/music/MC+WM,0,"funk, brazilian, Funk Carioca"
Sea Girls,1251169,86480,,https://www.last.fm/music/Sea+Girls,0,"indie rock, indie pop, seen live"
Miracle of Sound,4136803,86459,d2b7fc8c-033c-462e-aef2-7e116571d67c,https://www.last.fm/music/Miracle+of+Sound,0,"rock, video game music, irish"
VIXX,7215258,86454,270bebcb-f400-4912-a8ed-1827ae562405,https://www.last.fm/music/VIXX,0,"k-pop, Korean, Kpop"
ProleteR,1218659,86361,1f7ea922-f391-4089-bced-9b1e035e4642,https://www.last.fm/music/ProleteR,0,"instrumental hip-hop, french, chillout"
eli filosov [ p h i l o ],577348,86338,,https://www.last.fm/music/eli+filosov+%5B+p+h+i+l+o+%5D,0,"trip hop, Lo-Fi Beat"
Kazy Lambist,878049,86312,,https://www.last.fm/music/Kazy+Lambist,0,"chillout, electronic, french"
Josh A,4354794,86275,,https://www.last.fm/music/Josh+A,0,"rap, hip hop, Hip-Hop"
Grandbrothers,941709,86273,36250550-80c6-4f83-819b-092d12db5575,https://www.last.fm/music/Grandbrothers,0,"electronic, instrumental, ambient"
The Wrecks,1241878,86238,c227ed71-06c2-409e-a407-04023bc12c08,https://www.last.fm/music/The+Wrecks,0,"indie rock, rock, alternative"
This Wild Life,1753103,86176,,https://www.last.fm/music/This+Wild+Life,0,"acoustic, pop punk, indie"
Durand Jones & The Indications,981244,86137,,https://www.last.fm/music/Durand+Jones+&+The+Indications,0,"soul, seen live, Chicago Soul"
The Chicks,1338780,86136,cdcd2b97-49e6-4305-be94-ae358bf00ab9,https://www.last.fm/music/The+Chicks,0,"country, folk, bluegrass"
Mykki Blanco,1053766,86125,d4fa908d-9513-4d20-a04e-e605282e7a64,https://www.last.fm/music/Mykki+Blanco,0,"seen live, Hip-Hop, rap"
Warbringer,2426492,86114,089708ec-2c4a-4159-a3da-2fbb8119736e,https://www.last.fm/music/Warbringer,0,"thrash metal, seen live, speed metal"
２８１４,2523642,86106,,https://www.last.fm/music/%EF%BC%92%EF%BC%98%EF%BC%91%EF%BC%94,0,"ambient, vaporwave, electronic"
Mammal Hands,1234445,86064,5fd9d175-1fed-45e5-a2b4-e4e727f34d8b,https://www.last.fm/music/Mammal+Hands,0,"jazz, instrumental, contemporary jazz"
Deaton Chris Anthony,802233,86045,,https://www.last.fm/music/Deaton+Chris+Anthony,0,"rnb, chillwave, electropop"
Margaret,1433572,86033,f3e70772-0a4e-4b90-beb5-df9e2442d12b,https://www.last.fm/music/Margaret,0,"pop, polish, dance"
Juan Magán,755833,86013,fe2d4768-80a4-4a00-b606-4872b6996a6a,https://www.last.fm/music/Juan+Mag%C3%A1n,0,"latin, spanish, electronic"
Beowülf,763691,86012,19a55de5-7de2-4ee4-8142-ea4b519f3e58,https://www.last.fm/music/Beow%C3%BClf,0,"crossover, thrash metal, hardcore"
King Von,3232118,85923,,https://www.last.fm/music/King+Von,0,"drill, Hip-Hop, rap"
Illy,1104801,85889,2ed99ef9-6c42-4316-b4f5-33b37e2273e4,https://www.last.fm/music/Illy,0,"australian, hip hop, Aussie Hip-Hop"
Johnny Stimson,525270,85870,,https://www.last.fm/music/Johnny+Stimson,0,"pop, soul, indie pop"
Chaos Chaos,1074297,85849,e6b0e0d7-c77b-4fa6-8a7e-95cdc41502bf,https://www.last.fm/music/Chaos+Chaos,0,"indie pop, indie, pop"
Archy Marshall,1644475,85839,,https://www.last.fm/music/Archy+Marshall,0,"electronic, trip-hop, Hip-Hop"
Hiroyuki Sawano,4495631,85818,60d2ea34-1912-425f-bf9c-fc544e4448cd,https://www.last.fm/music/Hiroyuki+Sawano,0,"Soundtrack, japanese, instrumental"
Radiator Hospital,2170604,85771,98f42ac3-7892-475e-ab47-0a55a3478b18,https://www.last.fm/music/Radiator+Hospital,0,"Lo-Fi, pop punk, seen live"
Power Trip,2551426,85762,a9369e73-e7f3-421b-8f03-579c64c93b10,https://www.last.fm/music/Power+Trip,0,"thrash metal, crossover, hardcore"
Slow Pulp,779960,85754,,https://www.last.fm/music/Slow+Pulp,0,"dream pop, Lo-Fi, indie pop"
Margo Guryan,961140,85749,cd2867c5-c2f0-4f86-b8aa-a7be324cb916,https://www.last.fm/music/Margo+Guryan,0,"60s, sunshine pop, pop"
River Tiber,629801,85697,,https://www.last.fm/music/River+Tiber,0,"electronic, ambient, seen live"
Sonny Fodera,584892,85688,bd804804-588f-423f-9f62-66ba93b4a5a4,https://www.last.fm/music/Sonny+Fodera,0,"House, deep house, jackin"
Franc Moody,891295,85665,,https://www.last.fm/music/Franc+Moody,0,"funk, electronic, dance"
Enjoy,1569364,85643,cd220d6e-c656-4861-8281-949b92dd5905,https://www.last.fm/music/Enjoy,0,"indie, experimental, electronica"
CRUISR,698910,85575,3fa32017-a163-450b-9b3b-b210100c09a8,https://www.last.fm/music/CRUISR,0,"indie pop, indie, pop"
Island,650176,85572,63b88f2c-5d21-4ec2-85f3-bc7da2d35330,https://www.last.fm/music/Island,0,"Progressive rock, Progressive metal, death metal"
Lagum,3091462,85546,,https://www.last.fm/music/Lagum,0,"rock, reggae, brazil"
The Greeting Committee,797044,85534,,https://www.last.fm/music/The+Greeting+Committee,0,"indie rock, seen live, alternative"
D-Block & S-te-Fan,1840992,85534,c81fd471-e2bd-4c7e-9b0a-fd893e74e523,https://www.last.fm/music/D-Block+&+S-te-Fan,0,"hardstyle, Hardbass, jumpstyle"
Phum Viphurit,1033378,85500,,https://www.last.fm/music/Phum+Viphurit,0,"indie pop, thai, indie"
Magic City Hippies,885542,85498,,https://www.last.fm/music/Magic+City+Hippies,0,"indie pop, funk, indie"
Rupert Gregson-Williams,1087485,85495,388f9713-09a0-4ef7-acea-1e22e4431424,https://www.last.fm/music/Rupert+Gregson-Williams,0,"Soundtrack, movie score composers, Film Composer"
Boston Manor,2805927,85436,,https://www.last.fm/music/Boston+Manor,0,"pop punk, punk, emo"
Colter Wall,1752095,85418,,https://www.last.fm/music/Colter+Wall,0,"country, americana, singer-songwriter"
The Holydrug Couple,1107997,85412,ab722b70-b4a8-4918-b13d-2a449f23df16,https://www.last.fm/music/The+Holydrug+Couple,0,"Psychedelic Rock, psychedelic, drone"
Jalen Santoy,755420,85391,,https://www.last.fm/music/Jalen+Santoy,0,"Hip-Hop, rap, hip hop"
Chelou,667634,85377,,https://www.last.fm/music/Chelou,0,"indie rock, indie, electronic"
zack fox,932281,85328,,https://www.last.fm/music/zack+fox,0,"trap, Hip-Hop, rap"
G Mills,465884,85310,,https://www.last.fm/music/G+Mills,0,"Lo-Fi, electronic, beats"
Rootkit,896080,85262,d62f29e8-b9d1-47d7-a12a-921a7e1387fc,https://www.last.fm/music/Rootkit,0,"electronic, dubstep, drumstep"
Pixote,1341273,85259,53437d50-b3de-4e16-a4e0-73f2c5c5ddc9,https://www.last.fm/music/Pixote,0,"Pagode, pixote, samba"
Danna Paola,2030328,85245,3ad91c4e-ef5a-4d7c-99e7-21a8b0c9379d,https://www.last.fm/music/Danna+Paola,0,"mexican, Danna Paola, pop"
HalfNoise,992056,85205,c01f0801-5fb1-4e84-9cfc-6ca3182d9241,https://www.last.fm/music/HalfNoise,0,"indie, post-rock, dream pop"
Cannons,899169,85199,74b5dd4e-46df-47e5-8d08-f83e670a575c,https://www.last.fm/music/Cannons,0,"Oi, electronic, pop"
Sandy,1682836,85158,dcfd1801-60a0-4099-86da-c4298beb0ff7,https://www.last.fm/music/Sandy,0,"alternative, mpb, folk"
No Te Va Gustar,2295768,85107,bbd05acc-33f0-4db6-bc01-41c8b4bfe2df,https://www.last.fm/music/No+Te+Va+Gustar,0,"rock, uruguay, Rock uruguayo"
Yasumu,905521,85096,,https://www.last.fm/music/Yasumu,0,"Lo-Fi, chillout, piano"
Golden Features,802704,85043,64bdfb5e-cbf4-4b4d-b939-1086fb4673f2,https://www.last.fm/music/Golden+Features,0,"seen live, deep house, australia"
Bryce Fox,768515,84983,,https://www.last.fm/music/Bryce+Fox,0,"alternative, singer-songwriter, american"
WEKI MEKI,3704580,84966,,https://www.last.fm/music/WEKI+MEKI,0,"k-pop, Kpop, Korean"
Money Man,1069002,84874,71d92684-2b02-40f8-9f2a-6c222662cd08,https://www.last.fm/music/Money+Man,0,"eurobeat, under 2000 listeners, rap"
Alexandre Pires,805626,84835,7f3a2f7e-6277-4d72-b673-f3a8128a6aa0,https://www.last.fm/music/Alexandre+Pires,0,"Pagode, samba, Romantica"
hoogway,677156,84803,,https://www.last.fm/music/hoogway,0,"Lo-Fi, chillhop, lo-fi hip hop"
Fagner,1250774,84786,d3d08827-5446-48c3-b795-a897ae6fe77f,https://www.last.fm/music/Fagner,0,"mpb, brazilian, brasil"
Banda UÓ,4853274,84771,15d55c10-aee2-4669-9074-e9b14ad6244a,https://www.last.fm/music/Banda+U%C3%93,0,"brazilian, electrobrega, electropop"
Mary Lattimore,775105,84754,5e2c9a0d-d21d-4b56-8bdb-43e01169c91b,https://www.last.fm/music/Mary+Lattimore,0,"ambient, harp, experimental"
Tommy Cash,1775419,84740,d8c5c228-0dff-4236-beae-3e2982714a72,https://www.last.fm/music/Tommy+Cash,0,"Hip-Hop, rap, estonian"
Feng Suave,878563,84734,,https://www.last.fm/music/Feng+Suave,0,"netherlands, seen live, Lo-Fi"
A.CHAL,964516,84721,,https://www.last.fm/music/A.CHAL,0,"electronic, trip-hop, idm"
Session Victim,801806,84692,b1dcfaea-0cbd-481c-a949-cd3ccdaa2cfc,https://www.last.fm/music/Session+Victim,0,"House, deep house, electronic"
Peter Manos,527727,84664,,https://www.last.fm/music/Peter+Manos,0,"indie, folk, acoustic"
Siny,426997,84648,,https://www.last.fm/music/Siny,0,"Hip-Hop, funk, rap"
kennyhoopla,717562,84621,,https://www.last.fm/music/kennyhoopla,0,"indie, alternative, new wave"
Elle Varner,956332,84602,e05648ac-93c8-489f-b7a0-759e1001a6d9,https://www.last.fm/music/Elle+Varner,0,"soul, female vocalists, r&b"
Jin,1052376,84586,bd9e7f29-d80b-443d-9ce0-6153b8179022,https://www.last.fm/music/Jin,0,"Hip-Hop, rap, hip hop"
Chitãozinho & Xororó,985917,84547,59378495-b82b-4def-bb34-0d7c83a58e6e,https://www.last.fm/music/Chit%C3%A3ozinho+&+Xoror%C3%B3,0,"sertanejo, brazilian, brazilian country"
Odd Future,679430,84544,519336c2-f5a3-4137-a88e-58fecc604575,https://www.last.fm/music/Odd+Future,0,"Hip-Hop, rap, seen live"
salem ilese,524800,84518,,https://www.last.fm/music/salem+ilese,0,"pop, indie pop, female vocalists"
Ambulo,440641,84487,,https://www.last.fm/music/Ambulo,0,"Lo-Fi, beats, chillhop"
Konteks,378006,84483,,https://www.last.fm/music/Konteks,0,"Lo-Fi, Hip-Hop, jazz"
Marcelo Jeneci,2505328,84447,2cd7c5d2-2d5d-4753-91cb-e329ffa20f49,https://www.last.fm/music/Marcelo+Jeneci,0,"mpb, brazilian, indie"
Sam Gellaitry,858984,84446,d5f6180d-4ea6-46b1-bf21-f8d8c92c73c5,https://www.last.fm/music/Sam+Gellaitry,0,"future bass, trap, bass"
Whiplash,1271730,84440,f242dfc6-cd88-4487-90ba-c4a3b858d671,https://www.last.fm/music/Whiplash,0,"thrash metal, speed metal, heavy metal"
Grant,1057173,84426,d7f693c7-d46c-42e2-934b-574b5c4bc9ce,https://www.last.fm/music/Grant,0,"instrumental hip-hop, electronic, deep house"
JASIAH,1452463,84420,,https://www.last.fm/music/JASIAH,0,"rap, Trap Metal, Hip-Hop"
Inhaler,1094670,84307,f93198b1-6f68-4c9a-aa09-cfeab88fb8cd,https://www.last.fm/music/Inhaler,0,"indie, rock, electronic"
"Slaughter Beach, Dog",2143346,84275,,"https://www.last.fm/music/Slaughter+Beach,+Dog",0,"indie rock, indie, indie pop"
ATL,5375707,84266,92afc75c-02b6-4092-836e-79130e1005ac,https://www.last.fm/music/ATL,0,"Hip-Hop, rnb, rap"
Charly Bliss,1853111,84203,6069d86f-ca46-48a5-bb34-77d21f6e3d0a,https://www.last.fm/music/Charly+Bliss,0,"power pop, indie rock, indie"
Black Devil Disco Club,845029,84160,5b1f38d2-4a09-4708-a3c4-4e35ae05a24b,https://www.last.fm/music/Black+Devil+Disco+Club,0,"Disco, electronic, space disco"
CONRO,952268,84090,50f96850-073d-4dfa-811c-543afd51997e,https://www.last.fm/music/CONRO,0,"dance, electronic, EDM"
Dexter,1117338,84043,d13aa4eb-959e-4248-9ea0-d7792f0c5b6b,https://www.last.fm/music/Dexter,0,"electro, Hip-Hop, electronic"
Loco,1341441,83976,a63f928a-bea6-4aba-a76d-9043270fe770,https://www.last.fm/music/Loco,0,"thrash metal, metal, Hip-Hop"
Flyte,544148,83923,ec6272e4-cbd7-4fa9-b9e8-fd1cf1b8373f,https://www.last.fm/music/Flyte,0,"Progressive rock, symphonic prog, seen live"
ilyTOMMY,1085012,83905,,https://www.last.fm/music/ilyTOMMY,0,"rap, Hip-Hop, indie"
Kollegah,11034320,83898,38033d8c-9f77-4610-b861-e920bbd2e88d,https://www.last.fm/music/Kollegah,0,"Deutschrap, rap, hip hop"
Dirty Art Club,1220370,83887,384b44f4-dee4-4cfc-a4f6-749d178951af,https://www.last.fm/music/Dirty+Art+Club,0,"instrumental hip-hop, downtempo, Hip-Hop"
Paulo Londra,1887595,83865,,https://www.last.fm/music/Paulo+Londra,0,"argentina, trap, Hip-Hop"
Isaac Dunbar,1431254,83859,,https://www.last.fm/music/Isaac+Dunbar,0,"pop, indie pop, electropop"
Wage War,3301197,83835,,https://www.last.fm/music/Wage+War,0,"metalcore, post-hardcore, melodic metalcore"
Varsity,816828,83821,58f27fe8-0d3e-4768-a615-ef6a6de88a05,https://www.last.fm/music/Varsity,0,"rnb, pop, indie rock"
Eartheater,1952950,83820,563ebc14-dd39-44a3-af78-e699cb257b76,https://www.last.fm/music/Eartheater,0,"experimental, ambient, electronic"
Justnormal,554052,83819,,https://www.last.fm/music/Justnormal,0,"chillout, Hip-Hop, Lo-Fi"
The Rose,2611443,83816,99a6cd91-49f6-4c7c-97e7-c2bafcab34df,https://www.last.fm/music/The+Rose,0,"trance, House, electro"
Andrew Applepie,825931,83717,,https://www.last.fm/music/Andrew+Applepie,0,"electronic, alternative, beats"
The Hu,1245145,83612,803cb255-2fc9-453a-9617-b20e64369232,https://www.last.fm/music/The+Hu,0,"folk metal, folk rock, mongolian"
Tigran Hamasyan,1513717,83603,d2054ecd-42d5-4e71-b93b-c1857bdf1e7b,https://www.last.fm/music/Tigran+Hamasyan,0,"jazz, piano, modern jazz"
Benny the Butcher,3166453,83529,,https://www.last.fm/music/Benny+the+Butcher,0,"rap, Hip-Hop, hip hop"
Jon Batiste,786103,83526,,https://www.last.fm/music/Jon+Batiste,0,"jazz, soul, piano"
daoko,3049805,83443,8627f0c6-7ff3-4dee-b42d-48163e8187db,https://www.last.fm/music/daoko,0,"japanese, Hip-Hop, j-pop"
Jake Miller,1273522,83441,9f9683e5-6a7a-4d89-b998-8432d90b0765,https://www.last.fm/music/Jake+Miller,0,"rap, pop, male vocalists"
Tamar Braxton,1463006,83433,ffb5f70c-cd10-48a5-92d0-cea440e6fd40,https://www.last.fm/music/Tamar+Braxton,0,"rnb, soul, pop"
Lucas Estrada,579802,83395,,https://www.last.fm/music/Lucas+Estrada,0,"House, electronic, dance"
Lord Echo,817482,83379,117a157a-3f33-4809-bc61-b0e005abec94,https://www.last.fm/music/Lord+Echo,0,"reggae, dub, soul"
Vistas,713323,83288,b62229c7-a3da-463c-9417-a6c47ac63a0e,https://www.last.fm/music/Vistas,0,"glitch, indie rock, idm"
Katrina & The Waves,257318,83258,a57505c9-6b43-4861-a498-fe00b349d591,https://www.last.fm/music/Katrina+&+The+Waves,0,"pop, 80s, rock"
baaskaT,758988,83212,,https://www.last.fm/music/baaskaT,0,"Hip-Hop, hip hop, experimental"
Clozee,1019611,83208,060fa1be-1db9-46ba-b06c-fb55e4eb895e,https://www.last.fm/music/Clozee,0,"electronic, dubstep, glitchstep"
French 79,1043934,83173,b4bf3785-04d5-4cd3-94d9-86f3b43e2904,https://www.last.fm/music/French+79,0,"electronic, french, House"
Drax Project,635284,83131,,https://www.last.fm/music/Drax+Project,0,"pop, electronic, alternative"
Mc Don Juan,1178348,83110,,https://www.last.fm/music/Mc+Don+Juan,0,"funk, brazilian, baile funk"
Skee Mask,1677667,83108,,https://www.last.fm/music/Skee+Mask,0,"techno, breakbeat, Ambient Techno"
Haevn,849572,83100,,https://www.last.fm/music/Haevn,0,"electronic, electronica, seen live"
MCCAFFERTY,2118616,83096,,https://www.last.fm/music/MCCAFFERTY,0,"indie, emo, folk punk"
Dj Scheme,2397284,83088,,https://www.last.fm/music/Dj+Scheme,0,"Hip-Hop, rap, trap"
The Algorithm,2406338,83018,77d71b20-17a7-4945-b184-4a9871416fee,https://www.last.fm/music/The+Algorithm,0,"experimental, electronic, math metal"
Mino,1824225,82949,c65e6674-1a60-4350-afdf-0f6e1904eebf,https://www.last.fm/music/Mino,0,"rap, psytrance, Hip-Hop"
Joan,973816,82943,b76cfb6c-2223-47cc-84c0-35708967d3c5,https://www.last.fm/music/Joan,0,"seen live, pop, indie pop"
Mario Judah,860539,82889,,https://www.last.fm/music/Mario+Judah,0,"black metal, Hip-Hop, rock"
Windhand,1620725,82885,17bdc2bd-dcec-4267-aa4c-87238f763066,https://www.last.fm/music/Windhand,0,"doom metal, stoner metal, stoner doom"
Tommee Profitt,1087873,82871,,https://www.last.fm/music/Tommee+Profitt,0,"Soundtrack, pop, piano"
Rain,1508994,82870,fce0cf02-b15d-45cb-98eb-64811e435531,https://www.last.fm/music/Rain,0,"k-pop, Korean, emo"
The Plot in You,3409281,82817,c2e7d4ac-5e30-4b55-99b7-e49d99fd7c63,https://www.last.fm/music/The+Plot+in+You,0,"metalcore, post-hardcore, hardcore"
A Banda Mais Bonita da Cidade,2658228,82815,260bff77-1d4f-49b6-9e8c-1e2797ce0528,https://www.last.fm/music/A+Banda+Mais+Bonita+da+Cidade,0,"mpb, brazilian, indie"
Wilderado,444993,82805,,https://www.last.fm/music/Wilderado,0,"alternative, indie, folk"
Said The Sky,1152458,82775,,https://www.last.fm/music/Said+The+Sky,0,"electronic, dubstep, chillstep"
Blues Pills,2072575,82763,5f982ce1-ede9-4949-b0b4-e65dcfae787e,https://www.last.fm/music/Blues+Pills,0,"blues rock, Psychedelic Rock, Stoner Rock"
Mr Eazi,783959,82733,,https://www.last.fm/music/Mr+Eazi,0,"rap, afrobeats, afrobeat"
"Black Country, New Road",1250609,82700,,"https://www.last.fm/music/Black+Country,+New+Road",0,"post-punk, post-rock, experimental"
Daniel Pemberton,1927508,82697,49c4816a-dcbe-4dfa-866a-563a51b76f48,https://www.last.fm/music/Daniel+Pemberton,0,"ambient, Soundtrack, electronic"
Jorge Aragão,907177,82692,23751694-aad0-45f7-b3bf-bdade42466f6,https://www.last.fm/music/Jorge+Arag%C3%A3o,0,"samba, brasil, Pagode"
Jazz Cartier,1150743,82665,,https://www.last.fm/music/Jazz+Cartier,0,"Hip-Hop, rap, electronic"
In Mourning,3070919,82643,5c368996-d655-46cb-8825-8b47f8a7879f,https://www.last.fm/music/In+Mourning,0,"Melodic Death Metal, progressive death metal, Progressive metal"
The Daysleepers,1429119,82642,a8c38f28-40ed-4672-a5ee-88163b028745,https://www.last.fm/music/The+Daysleepers,0,"shoegaze, dream pop, post-rock"
Fog Lake,1496837,82640,927cd7e5-ccec-418d-997f-c5e7edbdb51c,https://www.last.fm/music/Fog+Lake,0,"dream pop, Lo-Fi, ambient"
Mereba,868998,82631,,https://www.last.fm/music/Mereba,0,"rnb, soul, Hip-Hop"
courtship.,609903,82617,,https://www.last.fm/music/courtship.,0,"indie pop, indie, pop"
Steve Hauschildt,1591870,82538,9cb75e85-f33a-4f49-9674-72940a94880c,https://www.last.fm/music/Steve+Hauschildt,0,"ambient, drone, experimental"
Pile,1834160,82497,edb13821-1a05-4945-8e54-11798a1134d8,https://www.last.fm/music/Pile,0,"post-hardcore, j-pop, japanese"
Billy Raffoul,589560,82493,,https://www.last.fm/music/Billy+Raffoul,0,"rock, Canadian, folk"
Falamansa,1394266,82464,ff139832-b7c8-4246-b601-e4b0714a80cd,https://www.last.fm/music/Falamansa,0,"Forro, brazilian, forro universitario"
Merk & Kremont,528314,82407,15a3c851-c106-4d7c-a729-9ee779080419,https://www.last.fm/music/Merk+&+Kremont,0,"electronic, House, Italy"
Cloudchord,482036,82398,,https://www.last.fm/music/Cloudchord,0,"chillout, beats, chillhop"
Fatima Yamaha,853167,82377,,https://www.last.fm/music/Fatima+Yamaha,0,"seen live, electro, House"
Daði Freyr,1045237,82360,,https://www.last.fm/music/Da%C3%B0i+Freyr,0,"pop, icelandic, synthpop"
Monuments,3035027,82346,8df37f7e-33cb-4309-b7bf-42d1810e9eea,https://www.last.fm/music/Monuments,0,"DJENT, Progressive metal, math metal"
Karol Conká,2941133,82324,,https://www.last.fm/music/Karol+Conk%C3%A1,0,"rap, Hip-Hop, female vocals"
Pi’erre Bourne,3771816,82285,,https://www.last.fm/music/Pi%E2%80%99erre+Bourne,0,"rap, trap, Hip-Hop"
DPR LIVE,2996505,82194,,https://www.last.fm/music/DPR+LIVE,0,"Hip-Hop, rnb, hip hop"
the i.l.y's,1305122,82152,,https://www.last.fm/music/the+i.l.y%27s,0,"noise rock, experimental, Lo-Fi"
Bugzy Malone,1296924,82111,,https://www.last.fm/music/Bugzy+Malone,0,"Grime, rap, Hip-Hop"
Wolf,1126563,82055,ec38f6ef-7b3d-44cd-bea8-6a0b71457ead,https://www.last.fm/music/Wolf,0,"heavy metal, Power metal, seen live"
Goodbye June,547577,82023,,https://www.last.fm/music/Goodbye+June,0,"blues rock, rock, hard rock"
Kai,5835318,81976,a29ec9aa-918f-40a0-81a7-b7350051fe33,https://www.last.fm/music/Kai,0,"exo, pop, cybercore"
From Ashes to New,1721282,81960,66baa549-ec7d-410f-88bf-d4f9bbb21890,https://www.last.fm/music/From+Ashes+to+New,0,"rapcore, electronic, alternative metal"
Nine Lashes,1789102,81869,36fb089d-6e11-468f-810d-aeb97d741a7d,https://www.last.fm/music/Nine+Lashes,0,"alternative rock, post-grunge, alternative metal"
Vinyl Theatre,922633,81857,,https://www.last.fm/music/Vinyl+Theatre,0,"indie, indie rock, electropop"
Pedro Sampaio,1591827,81836,,https://www.last.fm/music/Pedro+Sampaio,0,"brazil, brasil, brazilian"
Skegss,1741564,81797,,https://www.last.fm/music/Skegss,0,"Garage Rock, surf rock, rock"
hoops,945056,81766,7cc56266-4640-4a89-972f-8b5e468beb18,https://www.last.fm/music/hoops,0,"indie, jangle pop, indie rock"
BCee,1164729,81697,c98df5a4-4dba-4992-8381-092bf81d2e68,https://www.last.fm/music/BCee,0,"Drum and bass, liquid funk, drum'n'bass"
Blues Saraceno,1127986,81693,9c0f6fbd-4f8b-4646-9a88-1b63bef5ec5d,https://www.last.fm/music/Blues+Saraceno,0,"instrumental rock, instrumental, guitar"
Mannequin Pussy,1414536,81672,,https://www.last.fm/music/Mannequin+Pussy,0,"noise rock, Garage Rock, Lo-Fi"
Ayo & Teo,510931,81668,,https://www.last.fm/music/Ayo+&+Teo,0,"Hip-Hop, novelty rap, Ayo & Teo"
The Prophet,818621,81661,f8cbea4f-63cc-4560-a84e-86be7ab41ef9,https://www.last.fm/music/The+Prophet,0,"hardstyle, hardcore, Gabber"
Lady A,550444,81652,,https://www.last.fm/music/Lady+A,0,"country, modern country, country pop"
Kayzo,855452,81596,,https://www.last.fm/music/Kayzo,0,"dubstep, electro house, Brostep"
Black Thought,1088327,81586,5f39d33c-a167-4a63-9c44-71d27618b712,https://www.last.fm/music/Black+Thought,0,"Hip-Hop, rap, hip hop"
Kris Wu,1133864,81574,,https://www.last.fm/music/Kris+Wu,0,"chinese, C-pop, Hip-Hop"
✝✝✝ (Crosses),1521190,81568,,https://www.last.fm/music/%E2%9C%9D%E2%9C%9D%E2%9C%9D+(Crosses),0,"experimental, trip-hop, electronic"
Lucky Luke,913044,81516,3dda0632-aa79-4545-96d8-c18637983bcf,https://www.last.fm/music/Lucky+Luke,0,"Scottish, german, nostalgi"
Kanisan,539822,81510,,https://www.last.fm/music/Kanisan,0,"Lo-Fi, chillout, chill"
Being As An Ocean,5341608,81509,956f5b24-6734-4d4d-94f2-411113485736,https://www.last.fm/music/Being+As+An+Ocean,0,"melodic hardcore, post-hardcore, hardcore"
MINMI,1410508,81503,0a2d8d95-9cb1-48da-927c-613b4e12ae72,https://www.last.fm/music/MINMI,0,"japanese, j-pop, reggae"
Ashes Remain,1523309,81487,2ec86dfd-f3f5-4110-952b-788a27dff787,https://www.last.fm/music/Ashes+Remain,0,"alternative rock, christian rock, rock"
